Drama Name,Episode No#,URL,Sentence No,Start Time,End Time,Urdu Sentence,English Sentence
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,324,00:20:47.120,00:20:51.880,تمہارا کیا مطلب ہے,mean what do you
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,325,00:20:51.880,00:20:55.300,میرا مطلب ہے یہ ایک مذاق ہے۔,mean is this a joke
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,326,00:20:55.300,00:20:57.120,[موسیقی],[Music]
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,327,00:20:59.040,00:21:05.680,[موسیقی],[Music] no
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,328,00:21:05.680,00:21:12.200,نہیں نہیں مجھے کیا سمجھ نہیں آرہی,no I don't understand what do you
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,329,00:21:12.200,00:21:13.810,تمہارا کیا مطلب ہے,mean
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,330,00:21:13.810,00:21:15.920,[موسیقی],[Music] what do you
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,331,00:21:15.920,00:21:21.320,تمہارا کیا مطلب ہے,mean what happened
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,332,00:21:21.320,00:21:27.040,کیا ہوا پیزا,Pizza
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,333,00:21:27.040,00:21:49.880,پیزا,Pizza Fiza Fiza
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,334,00:21:49.880,00:21:53.520,fiza fiza fiza کیا ہوا بیٹا کیا ہوا,Fiza what happened son what happened
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,335,00:21:53.520,00:21:55.800,بتاؤ سب ٹھیک ہے,tell me everything is fine what what did you say
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,336,00:22:00.520,00:22:04.640,کیا دیکھتے ہیں,look what is the
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,337,00:22:04.640,00:22:09.240,لگتا ہے نمبر باہر ہے، کل دیکھ لیں جناب,number from outside is ringing Shad see yesterday I spoke to Sir
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,338,00:22:10.840,00:22:15.400,کیا آپ ٹھیک ہیں ہیلو کیا میں آپ سے بات کر سکتا ہوں؟,you are fine hello I can speak to Ar I
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,339,00:22:15.400,00:22:25.440,میری آر سے بات ہوئی ہے۔,spoke to Ar
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,340,00:22:25.440,00:22:29.480,آپ کو کیا ہوا، آپ کو کیا ہوا,what happened we spoke to you
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,341,00:22:29.480,00:22:31.920,تم بول کیوں نہیں رہے,why are you not telling me there was no
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,342,00:22:35.320,00:22:40.960,موت نہیں، بھاونا، میں امر کے گھر جانا چاہتا ہوں۔,death in a road accident Bhavan I have to go to Amar's house Er has not
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,343,00:22:40.960,00:22:42.880,کہ وہ مرا نہیں، کوئی نہیں مرا۔,died he is not dead there has been a
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,344,00:22:42.880,00:22:45.960,میں سمجھ گیا ہوں پلیز عمار,misunderstanding please take me to Amar's
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,345,00:22:45.960,00:22:49.400,مجھے گھر لے جاؤ میں باہر لے جاؤں گا۔,house I will sort it out I have to go to
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,346,00:22:49.400,00:22:51.000,میں ایمر کے گھر جانا چاہتا ہوں۔,Amar's house
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,347,00:22:51.000,00:22:56.960,مجھے ابھی احمد کے گھر جانا ہے۔,right now I have to go to Ahmed's house
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,348,00:22:56.960,00:22:58.600,اے,oh
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,349,00:22:58.600,00:23:01.760,پھر دیکھو تم اپنا خیال رکھنا، میں خود پر قابو رکھوں گا۔,look you take care of yourself I have to look at Fiza
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,350,00:23:06.700,00:23:16.200,[موسیقی],[Music]
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,351,00:23:16.200,00:23:19.960,فمن مجھے اپنے گھر جانا ہے، آرام کرو,Fiman I have to go to Amar's house relax don't
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,352,00:23:19.960,00:23:22.280,مان میں ابھر کے گھر جانا چاہتا ہوں پلیز چلو,agree I have to go to Abhir's house please we will go
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,353,00:23:22.280,00:23:23.640,فجا میں جائیں گے۔,Fiza
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,354,00:23:23.640,00:23:26.880,آرام کرو تم نہیں سمجھتے,relax you are not understanding
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,355,00:23:28.520,00:23:31.080,وہ بالکل ٹھیک تھا، میں پچھلے ہفتے اس سے ملا تھا۔,he was absolutely fine I spoke to him last week
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,356,00:23:31.080,00:23:33.840,ہم نے بات کی اور میرا دل بالکل ٹھیک تھا۔,he is absolutely fine  My heart is
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,357,00:23:33.840,00:23:36.200,میں یہ ماننے کو تیار نہیں کہ میں جاؤں گا، ابھی نہیں، کیسے جاؤں؟,"not ready to let you go now, how is that"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,358,00:23:36.200,00:23:37.840,یہ ممکن ہے۔,"possible,"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,359,00:23:37.840,00:23:40.720,پلیز میں ابھی اس کے گھر جانا چاہتا ہوں۔,"please I have to go to her house right now,"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,360,00:23:40.720,00:23:43.160,میں اسے قبول نہیں کر سکتا پلیز مجھے جانا پڑے گا۔,"I cannot agree right now, please I have to go,"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,361,00:23:43.160,00:23:45.590,براہ مہربانی اچھا,please ok
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,362,00:23:45.590,00:23:51.280,[موسیقی],[Music]
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,363,00:23:51.280,00:23:53.280,چلون,"come on,"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,364,00:23:53.280,00:23:56.880,میرا بچہ کھل رہا ہے۔,"my child is opening up,"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,365,00:23:58.680,00:24:01.080,اس کی زندگی سے تھا,"her life was for Amar,"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,366,00:24:01.080,00:24:05.080,اس کی خوشی سے لافانی,her happiness was for Amar
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,367,00:24:05.080,00:24:09.240,اور مشہور شخصیت ایمر اور کے لئے بھی تھی۔,and her existence was also for Amar and she
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,368,00:24:09.240,00:24:13.840,اور وہ اونچی آواز میں بولتی ہے۔,"speaks for Bheer,"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,369,00:24:18.000,00:24:22.600,اب اگر عمار نہیں رہا تو مر جائے گا۔,"now if Amar is not here, she will die"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,370,00:24:22.600,00:24:26.800,[موسیقی],"[Music],"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,371,00:24:35.720,00:24:39.000,جی جی اپنا خیال رکھنا,"sister, take care of yourself,"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,372,00:24:39.000,00:24:43.160,اپنے آپ کو دھوکہ دینے کے لئے نہیں کہنا,"not for yourself, not for your own sake,"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,373,00:24:43.160,00:24:46.520,کیونکہ اگر تم کمزور ہو گئے تو,"if you become weak, it will be"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,374,00:24:46.520,00:24:49.080,کے لئے کافی مشکل ہو,"very difficult for her,"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,375,00:24:49.080,00:24:52.360,تم کیا کرو گے,"what should I do,"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,376,00:24:52.360,00:24:55.920,میں کیا کر سکتا ہوں,"what can I do, I have been"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,377,00:24:59.400,00:25:04.920,آپ اسے کھول کر کیا کر رہے ہیں,"watching my child opening up for three years, what"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,378,00:25:04.920,00:25:10.720,کیا آپ یہاں بیٹھ سکتے ہیں؟,"could you do, you sit here,"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,379,00:25:10.720,00:25:15.120,بنومن تم مجھے کہا کرتی تھی کہ تم فضا ہو۔,"Numan, you used to tell me that you cannot"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,380,00:25:15.120,00:25:17.680,کی آنکھوں میں انکار نظر نہیں آتا,"see the denial for yourself in Fiza's eyes,"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,381,00:25:19.880,00:25:22.680,تم نے کہا کہ تم اتنے خود غرض نہیں ہو۔,you used to say that you cannot be so selfish
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,382,00:25:22.680,00:25:26.680,ممکن ہے کہ اس کی خواہش کے لیے اسے اپنا ترک کرنا پڑے,"that you accept her for your love,"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,383,00:25:28.200,00:25:30.640,تو تم خاموش ہو,that's why you
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,384,00:25:30.640,00:25:34.280,اس خاموشی کو توڑنا چاہیے۔,"remained silent, this silence has to be broken,"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,385,00:25:34.280,00:25:38.320,بیٹا تمہاری خوشی کے لیے نہیں اس کی خوشی کے لیے,"son, not for your own happiness, but for her happiness, you"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,386,00:25:38.320,00:25:41.680,لیان، تم ہی اسے بچا سکتے ہو۔,"are the only one who can save her,"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,387,00:25:41.680,00:25:46.800,صرف,only
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,388,00:25:46.800,00:25:55.960,[موسیقی],[Music]
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,389,00:25:55.960,00:26:00.200,تمہیں کیا ہوا بیٹی کیا ہوا,"you, what happened daughter, what happened, what"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,390,00:26:00.200,00:26:03.680,ایسا ہوا کہ وہ میرے ساتھ ایسا نہیں کر سکتا,"happened, he cannot do this, he"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,391,00:26:03.680,00:26:05.240,صرف مت چھوڑو,"cannot leave me,"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,392,00:26:05.240,00:26:09.640,میں بات نہیں کر سکتا، میں اپنی پوری زندگی نہیں گزاروں گا۔,"I am not talking, I  I will wait for him all my life He will"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,393,00:26:12.800,00:26:15.880,وہ میرے پاس واپس آئے گا، یہ وہ شخص ہے جس کی مجھے یاد آتی ہے۔,come He will come back to me There has been some
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,394,00:26:15.880,00:26:17.840,میں نے اسے سمجھا ہے کیونکہ یہ میرے لئے ایسا ہی ہے۔,misunderstanding Because
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,395,00:26:17.840,00:26:20.840,وہ میرے ساتھ کیسے ہوسکتا ہے بابا وہ میرے ساتھ کیسے ہوسکتا ہے۔,how can this happen to me Baba how can this happen It has
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,396,00:26:20.840,00:26:24.160,ایسا نہیں ہوا بیٹا یہ ہم سب کے لیے اللہ کی مرضی ہے۔,not happened son It is Allah's will We are all
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,397,00:26:24.160,00:26:31.630,بے بس، ایسا نہیں ہوا، میں اس پر بات نہیں کر سکتا,helpless this has not happened I cannot talk about it
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,398,00:26:31.630,00:26:44.520,[موسیقی],[Music]
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,399,00:26:44.520,00:26:56.320,[موسیقی],[Music]
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,400,00:26:56.320,00:26:58.670,میں ایک ہوں۔,I
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,401,00:26:58.670,00:27:11.160,[موسیقی],[Music] no
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,402,00:27:13.520,00:27:26.520,[موسیقی],[Music] I
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,403,00:27:33.480,00:27:37.920,نیچے والے آدمی کو جانیں۔,know that person who is
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,404,00:27:37.920,00:27:40.640,ایک بھی شخص کھڑا نہیں,not just a person standing below There is
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,405,00:27:40.640,00:27:43.880,ایک امید ہے,a hope
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,406,00:27:43.880,00:27:47.520,جو محبت ہے,which is
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,407,00:27:47.520,00:27:55.960,امید کی تار سے بندھا ہوا وقت,tied with the string of love and hope since a long time
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,408,00:27:55.960,00:27:59.760,سے یا,Or
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,409,00:27:59.760,00:28:02.840,بیٹی ہونے کے ناطے ایک دن تم نے مجھ سے کہا,being a daughter one day you told me
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,410,00:28:02.840,00:28:05.280,یہ آپ کی محبت تھی، آپ نے کہا,that it is your love You said
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,411,00:28:05.280,00:28:09.480,یہ ایسا ہی تھا جیسے آپ کو میرے لئے احترام تھا، آپ نے کہا,that you have respect for me You said I
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,412,00:28:09.480,00:28:12.680,میں نے سنا ہے۔,heard it I believed it Because nothing is
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,413,00:28:15.760,00:28:18.600,میرے لیے تمہاری خوشی سے بڑھ کر کوئی چیز اہم نہیں۔,more important to me than your happiness
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,414,00:28:18.600,00:28:23.560,اور آج بھی تمہاری خوشی کی وجہ سے,And even today even today nothing is dearer to me than your happiness
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,415,00:28:32.160,00:28:35.560,لیکن بیٹی، مسئلہ یہ ہے کہ اب تمہارے لیے مشکل ہے۔,But daughter the difficulty is that now it is
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,416,00:28:37.040,00:28:40.640,میرے لیے ایسا کرنا آسان نہیں ہے کیونکہ,not easy for me to find happiness for you Because the
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,417,00:28:40.640,00:28:43.720,زندگی کا سفر ختم ہوا، بس چند سال باقی ہیں۔,journey of life is over Only a few years are left
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,418,00:28:43.720,00:28:46.120,اور مجھے جانے دو,and I have to go
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,419,00:28:46.120,00:28:49.280,ارے، میں نے خود کو بہت مشکل سے دھکیل دیا ہے۔,I have gathered myself with great difficulty
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,420,00:28:50.640,00:28:53.680,اب مجھ میں اتنی طاقت نہیں ہے کہ میں دوبارہ اپنے نفس کو تھام سکوں,Now I am not capable to see
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,421,00:28:53.680,00:28:56.120,کسی کے پاس جاتا ہے۔,anyone of my own going away again I
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,422,00:28:56.120,00:28:59.760,دیکھو میں تم سے بات کرنا چاہتا ہوں۔,want to talk to you one thing
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,423,00:29:02.440,00:29:07.120,اسی احترام کے ساتھ جو تم میرے لیے رکھتے تھے۔,With the same respect that you had for me I
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,424,00:29:07.120,00:29:09.480,میں جانتا ہوں کہ آپ کیا کہنا چاہتے ہیں۔,"know you with the same respect  What do you want to say,"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,425,00:29:09.480,00:29:13.000,لیکن اگر میں نہ کہوں تو بہتر ہے، یہ میری عزت ہے۔,but it's better if you don't say it. You are snatching my respect from me
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,426,00:29:14.600,00:29:19.080,اور آپ اس شخص کی امید چھین رہے ہیں۔,and that person's hope from him and
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,427,00:29:19.080,00:29:23.240,پھر آپ کہتے ہیں کہ آپ اپنے پیاروں کو اپنے سامنے رکھیں,then you say that you cannot see your loved ones going away from your sight. You are
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,428,00:29:25.480,00:29:28.760,آپ مجھے جاتے ہوئے دیکھ سکتے ہیں۔,"watching them go,"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,429,00:29:28.760,00:29:33.760,فضا میں اور نعمان میں اور نعمان,"Fiza, me and Noman. Noman and I are"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,430,00:29:33.760,00:29:37.200,آپ کے سامنے سے گزر رہا ہے اور,passing in front of you and
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,431,00:29:37.200,00:29:40.120,زندگی آہستہ آہستہ ختم ہو رہی ہے۔,slowly ending.
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,432,00:29:40.120,00:29:44.480,میرا سفر ابھی باقی ہے۔,"Whatever journey of mine is left in life,"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,433,00:29:44.480,00:29:48.920,بیٹی مجھے سکون کی چند سانسیں دو,"daughter, give me a few peaceful breaths. I"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,434,00:29:48.920,00:29:51.200,میں یہ چاہتا ہوں۔,want him to give
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,435,00:29:54.600,00:29:59.400,میں نعمان کو اپنے ساتھ لے جاتا ہوں۔,Numan his company in his life.
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,436,00:29:59.400,00:30:01.880,میں جانتا ہوں کہ تم شاید اس سے محبت کرتے ہو۔,"I know that you may not be able to love him,"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,437,00:30:03.440,00:30:06.400,لیکن یقین کرو وہ شخص تمہاری بہت عزت کرتا ہے۔,"but believe me, that person will give you so much respect"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,438,00:30:06.400,00:30:09.480,تم اسے کچھ دو گے جس کا تم نے ذائقہ بھی نہیں چکھا,that you might not have even appreciated.
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,439,00:30:09.480,00:30:14.960,عزت محبت کی پہلی سیڑھی ہے۔,"Fiza, respect is the first step of love."
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,440,00:30:14.960,00:30:19.360,فضا ایس پی پلیز اس آدمی کے لیے بیٹی کو آگے بڑھائیں۔,"Fiza, take a step, daughter, for me, for that person"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,441,00:30:19.360,00:30:23.880,اس کے لیے جس نے آپ کو سالوں سے خاموشی سے پیار کیا ہے۔,"who has loved you silently for years,"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,442,00:30:23.880,00:30:27.760,وہ تم سے اتنی محبت کرے گا کہ تم,he will love you so much that it will be
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,443,00:30:27.760,00:30:32.400,دونوں عمروں کے لیے کافی ہے۔,enough for both of your lives.
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,444,00:30:32.400,00:30:36.960,زندگی کو موقع دیں۔,"Give life a chance,"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,445,00:30:36.960,00:30:41.320,پھر بیٹی، زندگی اتنی ہی مستحق ہے۔,"daughter. Life deserves this much, that"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,446,00:30:41.320,00:30:43.640,یہ وہ زندگی ہے۔,life
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,447,00:30:43.640,00:30:47.160,جو ہم سب کو جوڑتا ہے۔,"which does not join us all together,"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,448,00:30:47.160,00:30:51.010,نہیں بس مجھے ایک موقع دو,give me just one chance. [
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,449,00:30:51.010,00:30:56.240,[موسیقی],Music]
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,450,00:30:56.240,00:30:58.010,یہ,This
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,451,00:30:58.010,00:31:03.220,[موسیقی],[Music]
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,452,00:31:03.220,00:31:04.120,[تعریف],[Appreciation]
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,453,00:31:04.120,00:31:19.290,[موسیقی],[Music] [
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,454,00:31:19.290,00:31:33.080,[موسیقی],Music]
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,455,00:31:33.080,00:31:37.200,زندگی میں میرا کوئی سہارا نہیں۔,"I don't need support in my life,"
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,456,00:31:37.200,00:31:41.560,مجھے اس کے بغیر آگے بڑھنے کے قابل ہونا چاہئے۔,I am without him.  I can move ahead I do
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,457,00:31:44.760,00:31:50.320,میں اس لقب کے بغیر جینا بھی نہیں چاہتا,n't even need a husband to show to the society I can live without this title
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,458,00:31:50.320,00:31:53.480,میں یہ بھی نہیں کہہ سکتا کہ میں اپنے لیے خوش ہوں۔,Umaan I don't even need happiness for myself
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,459,00:31:53.480,00:31:56.000,کیونکہ وہ شخص جو مجھے خوش کرتا ہے۔,because the person with whom my happiness was connected has
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,460,00:31:56.000,00:32:00.480,مجھے تشویش تھی کہ وہ چلا گیا تھا۔,gone away
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,461,00:32:00.480,00:32:05.600,میں اس دنیا میں صرف دو لوگوں سے تعلق نہیں رکھتا,I just want peace on the faces of two people in this world This is all I
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,462,00:32:08.680,00:32:11.720,میں زندگی میں یہی چاہتا ہوں۔,want
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,463,00:32:11.720,00:32:16.320,ایک کے بعد سے,from life One is
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,464,00:32:16.320,00:32:20.160,ابا اور ایک اور,Abba and one is
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,465,00:32:20.160,00:32:24.200,آپ دونوں کسی بھی صورت میں,you I ca
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,466,00:32:24.200,00:32:29.160,میں خود کو اس طرح نہیں دیکھ سکتا,n't see both of you like myself under any circumstances
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,467,00:32:29.160,00:32:33.510,اس لیے اگر تم سچائی کا بوجھ اپنے دل پر نہیں اٹھاتے۔,So if you don't keep the burden of this on your heart
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,468,00:32:33.510,00:32:37.360,[موسیقی],[Sangeet] then
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,469,00:32:37.360,00:32:52.120,رکو پھر ہم آگے بڑھیں گے۔,we can move ahead I don't want to
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,470,00:32:53.720,00:32:59.880,میں تمہارا سہارا نہیں بننا چاہتا,become your support
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,471,00:32:59.880,00:33:02.880,تم میری زندگی کی واحد امید ہو۔,You are the only support of my life
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,472,00:33:02.880,00:33:05.870,جی ہاں، کیا آپ کی حمایت مکمل ہے؟,What is your support
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,473,00:33:05.870,00:33:09.320,[موسیقی],[Sangeet]
kitni girhein baqi hein,23,https://www.youtube.com/watch?v=unhXz39bHN0,474,00:33:12.360,00:33:17.520,اور معاشرے نے فیصلہ کیا ہے,And the society has decided that
