Drama Name,Timestamp,Urdu Subtitle,Urdu Length,English Subtitle,English Length,Episode,Genre,Episode No#,URL,Sentence No,Timestamps,Urdu Sentence,English Sentence,Start Time,End Time
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,21.0,,اور پھر موقع ملنے کے بعد بھی,And then even after,00:01:31.640,00:01:34.120
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,22.0,,شہمیر آدم نے تمہیں قتل نہیں کیا،,"Shahmir Adam didn’t kill you,",00:01:34.120,00:01:38.720
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,23.0,,یہ بات,this is something,00:01:38.720,00:01:41.640
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,24.0,,میڈم انا، پیسے پورے ہو گئے۔,"Madam Ana, the money is complete.",00:01:41.640,00:01:45.640
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,25.0,,آپ لوگ جا سکتے ہیں۔,You people can go.,00:01:45.640,00:01:46.800
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,26.0,,-ضرور۔,-Sure.,00:01:46.800,00:02:42.960
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,27.0,,میں نے تیری ساری زندگی,I spent your entire life licking,00:02:42.960,00:02:46.920
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,28.0,,اپنے ہی لوگوں کا خون چوستے گزار دی۔,sucking the blood of my own people.,00:02:46.920,00:02:50.280
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,29.0,,میں نے کتنی بار نواب کی جان بچائی,"How many times did I save Nawab’s life,",00:02:50.280,00:02:58.440
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,30.0,,اور جب میں نے مشکلات کا سامنا کیا تو,"and when I faced hardship,",00:02:58.440,00:03:01.800
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,31.0,,نواب کی نظر میں میری کوئی قدر نہیں تھی۔,I held no value in the eyes of the Nawab?,00:03:01.800,00:03:08.160
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,32.0,,آپ کو یہ بات دیر سے سمجھ آئی۔,You understood this late.,00:03:08.160,00:03:12.160
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,33.0,,میں اسے کئی سال پہلے سمجھ گیا تھا۔,I understood it many years back.,00:03:12.160,00:03:19.560
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,34.0,,تیرے بیٹے سے میرا کوئی رشتہ نہیں،,"I have no relationship with your son,",00:03:19.560,00:03:24.360
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,35.0,,پھر بھی اس نے میری جان بخشی۔,still he spared my life.,00:03:24.360,00:03:29.320
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,36.0,,میں آپ کے بیٹے کا مقروض ہوں،,"I am indebted to your son,",00:03:29.320,00:03:31.960
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,37.0,,میں آپ کا مقروض ہوں۔,I am indebted to you.,00:03:31.960,00:03:33.280
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,38.0,,جو میرے مقروض ہیں وہ,"Those indebted to me,",00:03:33.280,00:03:37.520
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,39.0,,اس طرح نہیں۔,not like this.,00:03:37.520,00:03:48.640
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,40.0,,جب تک میں صاحب کو,Till I don’t bring Sahab,00:03:48.640,00:03:53.160
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,41.0,,ہم کسی اور چیز کے بارے میں نہیں سوچ سکتے۔,we cannot think about anything else.,00:03:53.160,00:03:55.400
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,42.0,,یقینی طور پر شادی کے بارے میں نہیں۔,Definitely not about marriage.,00:03:55.400,00:03:58.960
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,43.0,,دیکھو شہمیر،,"Look Shahmir,",00:03:58.960,00:04:00.600
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,44.0,,میں، صہب اور تمہارے انکل،,"me, Sahab, and your Uncle,",00:04:00.600,00:04:05.560
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,45.0,,ہم شروع سے چاہتے تھے کہ تمہاری,we from the start wanted you,00:04:05.560,00:04:10.520
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,46.0,,لیکن، ویسے بھی،,"But, anyway,",00:04:10.520,00:04:12.160
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,47.0,,میں بھی,even I don’t understand,00:04:12.160,00:04:16.360
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,48.0,,لیکن، آپ کی دادی کا اصرار ہے,"But, your Grandma is insistent",00:04:16.360,00:04:19.160
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,49.0,,دادی کو اتنی جلدی کیوں ہے؟,Why is Grandma in such a hurry?,00:04:19.160,00:04:21.480
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,50.0,,مجھے نہیں معلوم,I don’t know.,00:04:21.480,00:04:24.760
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,51.0,,مجھے لگتا ہے کہ مدیحہ واقعی اداس ہے،,"I feel that Madiha is really sad,",00:04:24.760,00:04:28.480
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,52.0,,اسی لیے تمہاری دادی,that’s why your Grandma wants,00:04:28.480,00:04:31.280
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,53.0,,میں مدیحہ سے بات کروں گا۔,I will talk to Madiha.,00:04:31.280,00:04:33.560
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,54.0,,جب تک صاحب باہر نہیں آتے,Till Sahab doesn’t come out,00:04:33.560,00:04:37.560
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,55.0,,خاص کر اس شادی کے بارے میں۔,especially this marriage.,00:04:37.560,00:04:40.640
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,56.0,,ٹھیک ہے,Fine.,00:04:40.640,00:04:42.200
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,57.0,,آپ وہی کرتے ہیں جو آپ کو صحیح لگتا ہے۔,You do what you think is right.,00:04:42.200,00:04:46.160
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,58.0,,ہاں,"Yes,",00:04:46.160,00:04:49.160
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,59.0,,میں تم سے کچھ بات کرنا چاہتا تھا,I wanted to talk to you,00:04:49.160,00:04:51.200
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,60.0,,آگے بڑھو۔,Go ahead.,00:04:51.200,00:04:53.160
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,61.0,,کیا آپ اب بھی نواب کی بیٹی سے پیار کرتے ہیں؟,Do you still love the Nawab’s daughter?,00:04:53.160,00:04:57.600
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,62.0,,میں کرتا تھا۔,I used to.,00:04:57.600,00:04:58.720
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,63.0,,تمہیں اسے گولی مارنی چاہیے تھی۔,You should have shot her.,00:04:58.720,00:05:02.000
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,64.0,,مت بھولنا، تمہارے والد,"Don’t forget, your father",00:05:02.000,00:06:05.160
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,65.0,,شہمیر صاحب آپ کو باہر بلا رہے ہیں۔,Shahmir Sahab is calling you outside.,00:06:05.160,00:06:37.720
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,66.0,,تم نے مجھے قتل کیوں نہیں کیا؟,Why didn’t you kill me?,00:06:37.720,00:06:40.680
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,67.0,,میں آپ کا مقروض نہیں رہ سکتا۔,I cannot live indebted to you.,00:06:40.680,00:06:44.320
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,68.0,,میں نے تم سے محبت کی تھی۔,I loved you.,00:06:44.320,00:06:47.840
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,69.0,,اس محبت کی کوئی انتہا نہیں۔,This love has no end.,00:06:47.840,00:06:51.480
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,70.0,,ہزاروں مر جائیں گے,"Thousands will die,",00:06:51.480,00:06:55.920
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,71.0,,اس لیے تم نے مجھے دھوکہ دیا,That’s why you deceived me,00:06:55.920,00:06:58.840
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,72.0,,میں نے جو کیا وہ بالکل ٹھیک تھا,"What I did was absolutely right,",00:06:58.840,00:07:01.520
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,73.0,,اور اب تم بھی رک جاؤ۔,and now you too stop.,00:07:01.520,00:07:04.080
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,74.0,,اب مجھ پر رحم مت کرنا،,"Don’t have mercy on me now,",00:07:04.080,00:07:06.800
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,75.0,,کیونکہ جب بھی موقع ملے گا،,"because whenever I get a chance,",00:07:06.800,00:07:11.840
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,76.0,,آپ کے پاس اب بھی موقع ہے،,"You even have a chance now,",00:07:11.840,00:07:16.400
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,77.0,,تم نے مجھے قتل کیوں نہیں کیا؟,Why did you not kill me?,00:07:16.400,00:07:21.680
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,78.0,,تم مجھ سے محبت کرتے ہو نا؟,"You love me, right?",00:07:21.680,00:07:25.920
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,79.0,,تم مجھ سے کتنا بھاگو گے؟,How much will you run from me?,00:07:25.920,00:07:29.520
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,80.0,,میں تم سے محبت نہیں کرتا۔,I don’t love you.,00:07:29.520,00:07:32.280
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,81.0,,اگر تم مجھ سے محبت نہیں کرتے تو,"If you don’t love me,",00:07:32.280,00:07:35.360
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,82.0,,اتنا بڑا خطرہ مول لے کر,such a big risk and come to my home,00:07:35.360,00:07:44.840
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,83.0,,اور یہ جاننے کے بعد بھی,"And even after knowing,",00:07:44.840,00:07:47.360
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,84.0,,کہ میں تمہیں جتنا چاہوں نقصان پہنچا سکتا ہوں۔,that I can harm you,00:07:47.360,00:07:51.680
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,85.0,,آپ مجھے کوئی نقصان نہیں پہنچائیں گے۔,You won’t harm me.,00:07:51.680,00:07:54.640
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,86.0,,نہیں,No.,00:07:54.640,00:07:56.040
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,87.0,,کبھی نہیں۔,Never.,00:07:56.040,00:07:58.040
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,88.0,,میں تمہیں کبھی نقصان نہیں پہنچاؤں گا,"I will never harm you,",00:07:58.040,00:08:01.840
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,89.0,,اور اگر مجھے دوبارہ موقع ملا تو,"and if I get a chance again,",00:08:01.840,00:08:09.640
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,90.0,,اور اگر کوئی اور تمہیں نقصان پہنچائے گا تو,"and if someone else harms you,",00:08:09.640,00:08:11.680
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,91.0,,شاید میں,maybe I will stand,00:08:11.680,00:08:16.160
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,92.0,,آرام کرو،,"Rest,",00:08:16.160,00:08:19.520
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,93.0,,یہ آپ پر منحصر ہے۔,it is up to you.,00:08:19.520,00:08:22.600
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,94.0,,کوئی مجبوری نہیں ہے۔,There is no compulsion.,00:08:22.600,00:08:24.720
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,95.0,,تم جو چاہو کرو،,"You do what you want,",00:08:24.720,00:08:27.440
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,96.0,,اور میں وہی کروں گا جو میں چاہوں گا۔,and I will do what I want.,00:08:27.440,00:08:33.440
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,97.0,,آپ چھوڑ سکتے ہیں۔,You can leave.,00:08:33.440,00:08:36.200
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,98.0,,میں یہاں چھوڑنے نہیں آیا۔,I didn’t come here to leave.,00:08:36.200,00:09:03.080
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,99.0,,وہ یہاں ہے۔,She is here.,00:09:03.080,00:09:04.280
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,100.0,,جی ہاں,Yes.,00:09:04.280,00:09:06.560
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,101.0,,آپ نے کہا کہ آپ کسی کو معاف کر سکتے ہیں،,"You said you could forgive anyone,",00:09:06.560,00:09:09.000
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,102.0,,میں نے اسے کب معاف کیا؟,When did I forgive her?,00:09:09.000,00:09:11.280
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,103.0,,میں نے اسے ایسی سزا دی,"I gave her such a punishment,",00:09:11.280,00:09:12.480
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,104.0,,کہ,that we will have to live,00:09:12.480,00:09:14.960
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,105.0,,تم چیک کرو کہ کوئی باہر ہے،,"You check if someone is outside,",00:09:14.960,00:09:23.440
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,106.0,,اور تم یہیں رہو،,"and you stay here,",00:09:23.440,00:09:25.400
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,107.0,,میں چاہتا ہوں کہ کوئی تم سے ملے۔,I want someone to meet you.,00:09:25.400,00:09:26.840
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,108.0,,اس کو ہٹا دیں۔,Remove this.,00:09:26.840,00:09:48.440
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,109.0,,آؤ,Come.,00:09:48.440,00:09:49.360
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,110.0,,میں چاہتا ہوں کہ آپ کسی سے ملیں۔,I want you to meet someone.,00:09:49.360,00:09:59.640
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,111.0,,یہ نواب دلاوائز کی بیٹی عنا ہے۔,"This is Ana, daughter of Nawab Dilawaiz.",00:09:59.640,00:10:08.080
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,112.0,,کیا تم اسے یہاں لائے ہو؟,Did you bring her here?,00:10:08.080,00:10:09.760
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,113.0,,نہیں,"No,",00:10:09.760,00:10:11.040
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,114.0,,وہ خود آئی تھی۔,she came herself.,00:10:11.040,00:10:15.280
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,115.0,,تمہیں یہاں نہیں آنا چاہیے تھا۔,You shouldn’t have come here.,00:10:15.280,00:10:18.840
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,116.0,,آپ جانتے ہیں،,"You know,",00:10:18.840,00:10:20.960
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,117.0,,نوابوں اور ایڈمز کا,the Nawabs and Adams,00:10:20.960,00:10:26.840
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,118.0,,خون بہانے کا رشتہ۔,The relationship of shedding blood.,00:10:26.840,00:10:29.560
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,119.0,,تمہیں گھر جانا چاہیے۔,You should go home.,00:10:29.560,00:10:33.360
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,120.0,,تمہارا شوہر ہماری قید میں ہے۔,Your husband is in our imprisonment.,00:10:33.360,00:10:36.640
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,121.0,,ہماری وجہ سے,Because of us corpses,00:10:36.640,00:10:41.360
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,122.0,,اور تم مجھے واپس جانے کا کہہ رہے ہو۔,and you are telling me to go back.,00:10:41.360,00:10:44.000
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,123.0,,کون جانے کتنے لوگ,Who knows how many people have been,00:10:44.000,00:10:48.760
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,124.0,,یہ چکی گھومتی رہے گی,This mill will keep turning,00:10:48.760,00:10:55.800
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,125.0,,کبھی آپ کا،,"Sometimes yours,",00:10:55.800,00:10:58.960
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,126.0,,یہ آپ کا قصور نہیں ہے۔,It’s not your fault.,00:10:58.960,00:11:01.880
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,127.0,,بس گھر جاؤ۔,Just go home.,00:11:01.880,00:11:07.840
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,128.0,,میں نے شہمیر کے ساتھ جو کیا وہ غلط تھا۔,What I did with Shahmir was wrong.,00:11:07.840,00:11:18.160
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,129.0,,مجھے اس کا احساس ہے،,"I realize this,",00:11:18.160,00:11:21.800
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,130.0,,اور میں اس احساس کی وجہ سے یہاں آیا ہوں۔,and I came here because of,00:11:21.800,00:11:27.240
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,131.0,,میں آپ کے رحم و کرم پر ہوں،,"I am at your mercy,",00:11:27.240,00:11:32.160
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,132.0,,اگر آپ کو اس کا احساس ہے,"If you realize this,",00:11:32.160,00:11:36.600
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,133.0,,کہ,that he takes advantage of,00:11:36.600,00:11:40.480
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,134.0,,تم اپنے گھر جاؤ گے،,"You will go to your home,",00:11:40.480,00:11:54.040
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,135.0,,کیا تم اسے پسند کرتے ہو؟,Do you like her?,00:11:54.040,00:12:06.640
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,136.0,,آپ سے پوچھنے کی ضرورت نہیں کیونکہ جان بوجھ کر اتنا خطرہ,It is not necessary to ask you because,00:12:06.640,00:12:09.880
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,137.0,,کوئی نہیں پہنچ سکتا۔,no one can get in,00:12:09.880,00:12:15.280
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,138.0,,صرف محبت ہی آپ کو,Only love makes you,00:12:15.280,00:12:19.200
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,139.0,,اور مجھے آپ کی محبت پر فخر ہے۔,And I am proud of your love.,00:12:19.200,00:12:49.240
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,140.0,,عنا,Ana.,00:12:49.240,00:12:50.320
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,141.0,,جی ہاں؟,Yes?,00:12:50.320,00:12:53.520
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,142.0,,ہوشیار رہو۔,Be careful.,00:12:53.520,00:12:55.680
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,143.0,,یہ شہمیر نہیں،,"This is not Shahmir,",00:12:55.680,00:12:59.960
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,144.0,,میں اب اس کا برا نہیں چاہتا۔,I don’t want bad for him now.,00:12:59.960,00:13:02.240
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,145.0,,نوروز آدم اچھا یا برا نہیں سوچتا۔,Nauroz Adam doesn’t think good or bad.,00:13:02.240,00:13:04.960
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,146.0,,نوروز آدم صرف,Nauroz Adam only thinks,00:13:04.960,00:13:08.520
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,147.0,,اس نے اپنے اندر تمام شرافت اور ہمدردی کو دفن کر رکھا ہے۔,He has buried all courtesy and,00:13:08.520,00:13:12.640
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,148.0,,اگر تم اس کے ساتھ اچھا کرنے جا رہے ہو,"If you are going to do good with her,",00:13:12.640,00:13:15.160
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,149.0,,تو بدلے میں اچھے کی امید نہ رکھو۔,then don’t expect good in return.,00:13:15.160,00:13:17.920
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,150.0,,آپ کے مشورے کا شکریہ۔,Thank you for your advice.,00:13:17.920,00:13:20.320
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,151.0,,لیکن، اب میں,"But, now I don’t want to live",00:13:20.320,00:13:25.240
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,152.0,,ٹھیک ہے  جیسے آپ کی مرضی۔,Fine. As you wish.,00:13:25.240,00:13:59.960
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,153.0,,کیا آپ نے دورہ کیا ہے؟,Have you visited?,00:13:59.960,00:14:02.120
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,154.0,,کیا آپ جانتے ہیں کہ میں کہاں گیا تھا؟,Do you know where I went?,00:14:02.120,00:14:04.840
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,155.0,,میں کب سے,Since when did I become,00:14:04.840,00:14:09.120
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,156.0,,میں نے تمہیں آزاد کرنے کا سوچا ہے۔,I have thought of setting you free.,00:14:09.120,00:14:12.200
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,157.0,,تمہارا باپ تمہاری گردن کاٹ دے گا۔,Your father will chop off your neck.,00:14:12.200,00:14:15.040
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,158.0,,مجھے پرواہ نہیں ہے۔,I don’t care.,00:14:15.040,00:14:16.840
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,159.0,,ہم دیکھیں گے کہ کیا ہوتا ہے۔,We will see what happens.,00:14:16.840,00:14:19.280
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,160.0,,آپ مجھ پر احسان کر رہے ہیں,"You are doing me a favor,",00:14:19.280,00:14:23.280
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,161.0,,تو میں بھی ایک احسان کروں گا۔,so I will do a favor too.,00:14:23.280,00:14:26.240
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,162.0,,کیا احسان؟,What favor?,00:14:26.240,00:14:27.840
Duniyapur,,,,,,,,18.0,https://www.youtube.com/watch?v=Jn3vMK9nt8I,163.0,,کیا آپ کو اپنی ماں کا چہرہ یاد ہے؟,Do you remember your mother’s face?,00:14:27.840,00:14:33.240
